,154445,,,,36.85,-120.46,-8,40,-8,c,w/m2,w/m2
2006,1,17,1,0,0,0,0,-3.27532959,5.658166504,1008,334,1
2006,1,17,2,0,0,0,0,-3.500854492,5.428155518,1007,347,1
2006,1,17,3,0,0,0,0,-3.584228516,5.343164063,1007,2,0
2006,1,17,4,0,0,0,0,-3.642608643,5.283685303,1007,38,0
2006,1,17,5,0,0,0,0,-3.733917236,5.190545654,1007,119,0
2006,1,17,6,0,0,0,0,-3.839263916,5.083062744,1007,142,0
2006,1,17,7,0,0,0,0,-3.247955322,5.686303711,1007,139,1
2006,1,17,8,0,45,12,46,-1.019622803,7.957086182,1007,141,1
2006,1,17,9,0,117,101,146,1.439727783,10.45940552,1006,151,1
2006,1,17,10,0,157,367,310,3.859863281,12.91921387,1006,167,1
2006,1,17,11,0,225,196,323,5.399780273,14.48345337,1004,202,1
2006,1,17,12,0,226,333,405,6.388183594,15.48729858,1003,240,1
2006,1,17,13,0,237,110,294,6.621276855,15.72402344,1003,256,1
2006,1,17,14,0,198,221,299,6.266815186,15.36422119,1002,259,1
2006,1,17,15,0,133,286,232,5.229278564,14.31075439,1001,260,1
2006,1,17,16,0,68,276,122,2.867523193,11.91161499,1001,262,2
2006,1,17,17,0,10,0,10,1.089935303,10.10466919,1001,262,2
2006,1,17,18,0,0,0,0,0.145904541,9.144433594,1001,257,2
2006,1,17,19,0,0,0,0,-0.71496582,8.268243408,1002,250,2
2006,1,17,20,0,0,0,0,-1.207244873,7.767022705,1002,235,2
2006,1,17,21,0,0,0,0,-1.595611572,7.371606445,1002,215,1
2006,1,17,22,0,0,0,0,-1.555450439,7.412530518,1001,199,2
2006,1,17,23,0,0,0,0,-1.285583496,7.687554932,1001,191,2
2006,1,18,0,0,0,0,0,-1.098083496,7.878564453,1000,188,2
2006,1,18,1,0,0,0,0,-0.963867188,8.015313721,1000,191,2
2006,1,18,2,0,0,0,0,-0.873626709,8.107293701,999,204,2
2006,1,18,3,0,0,0,0,-0.737426758,8.245996094,999,223,2
2006,1,18,4,0,0,0,0,-0.604644775,8.381097412,999,244,1
2006,1,18,5,0,0,0,0,-1.225830078,7.748712158,999,258,1
2006,1,18,6,0,0,0,0,-1.853820801,7.109063721,999,265,1
2006,1,18,7,0,0,0,0,-1.604827881,7.362542725,1000,274,1
2006,1,18,8,0,49,165,71,0.259765625,9.260369873,1001,279,1
2006,1,18,9,0,118,102,148,1.663024902,10.68740234,1001,280,2
2006,1,18,10,0,160,21,169,3.015075684,12.06160889,1001,279,2
2006,1,18,11,0,193,409,399,3.610900879,12.66707764,1000,278,2
2006,1,18,12,0,233,57,264,3.42098999,12.47426758,1000,278,3
2006,1,18,13,0,205,405,417,3.442779541,12.49648438,999,278,3
2006,1,18,14,0,197,67,228,3.088409424,12.13649902,999,280,3
2006,1,18,15,0,120,401,260,2.194885254,11.228479,999,283,3
2006,1,18,16,0,76,93,95,0.870880127,9.882409668,998,286,3
2006,1,18,17,0,8,0,8,-0.12197876,8.872399902,999,289,3
2006,1,18,18,0,0,0,0,-0.772857666,8.209863281,999,292,3
2006,1,18,19,0,0,0,0,-1.535583496,7.433190918,999,293,3
2006,1,18,20,0,0,0,0,-2.342132568,6.611444092,1000,291,3
2006,1,18,21,0,0,0,0,-3.071716309,5.86776123,1000,288,3
2006,1,18,22,0,0,0,0,-3.609619141,5.319116211,1000,286,3
2006,1,18,23,0,0,0,0,-3.993041992,4.927850342,1000,287,3
2006,1,19,0,0,0,0,0,-4.331298828,4.582574463,1000,290,3
2006,1,19,1,0,0,0,0,-4.521392822,4.388452148,1000,292,3
2006,1,19,2,0,0,0,0,-4.674407959,4.232232666,1000,296,3
2006,1,19,3,0,0,0,0,-4.914855957,3.986657715,1000,302,3
2006,1,19,4,0,0,0,0,-5.234405518,3.660089111,1000,308,3
2006,1,19,5,0,0,0,0,-5.606933594,3.279199219,1001,314,2
2006,1,19,6,0,0,0,0,-5.944366455,2.93404541,1001,318,2
2006,1,19,7,0,0,0,0,-5.097900391,3.799249268,1001,321,2
2006,1,19,8,0,47,372,96,-2.389007568,6.563134766,1002,321,2
2006,1,19,9,0,79,642,267,-0.167419434,8.825402832,1002,319,2
2006,1,19,10,0,96,765,418,1.630310059,10.65392456,1002,319,2
2006,1,19,11,0,105,824,523,2.97467041,12.02044067,1002,317,3
2006,1,19,12,0,138,707,522,3.571472168,12.62688599,1001,317,3
2006,1,19,13,0,108,838,550,3.649871826,12.7065979,1001,318,3
2006,1,19,14,0,114,646,414,3.239837646,12.28997192,1001,320,3
2006,1,19,15,0,88,708,337,2.17401123,11.20684204,1001,322,3
2006,1,19,16,0,70,287,128,-0.138671875,8.854821777,1002,320,2
2006,1,19,17,0,14,76,16,-2.136627197,6.820428467,1002,320,2
2006,1,19,18,0,0,0,0,-2.945526123,5.995782471,1002,322,2
2006,1,19,19,0,0,0,0,-3.636108398,5.291345215,1003,325,2
2006,1,19,20,0,0,0,0,-4.228210449,4.686914063,1003,326,2
2006,1,19,21,0,0,0,0,-4.763427734,4.140222168,1004,323,2
2006,1,19,22,0,0,0,0,-5.241149902,3.652154541,1004,321,2
2006,1,19,23,0,0,0,0,-5.669189453,3.214562988,1004,321,2
2006,1,20,0,0,0,0,0,-6.058258057,2.816644287,1004,324,2
2006,1,20,1,0,0,0,0,-6.456939697,2.408654785,1004,326,1
2006,1,20,2,0,0,0,0,-6.86618042,1.989709473,1004,327,1
2006,1,20,3,0,0,0,0,-7.243347168,1.603417969,1004,330,1
2006,1,20,4,0,0,0,0,-7.562835693,1.275994873,1004,341,0
2006,1,20,5,0,0,0,0,-7.831573486,1.00032959,1004,14,0
2006,1,20,6,0,0,0,0,-8.049285889,0.776940918,1004,58,0
2006,1,20,7,0,0,0,0,-6.998077393,1.854364014,1005,72,0
2006,1,20,8,0,48,384,99,-3.316619873,5.616601563,1005,65,0
2006,1,20,9,0,80,652,272,-0.40927124,8.578637695,1005,16,0
2006,1,20,10,0,97,773,424,2.227355957,11.26033936,1005,344,0
2006,1,20,11,0,106,831,529,3.51751709,12.57164917,1004,334,1
2006,1,20,12,0,109,851,574,4.145965576,13.21016846,1003,326,1
2006,1,20,13,0,158,583,468,4.198577881,13.26372681,1003,325,1
2006,1,20,14,0,165,449,375,3.65234375,12.70882568,1003,328,1
2006,1,20,15,0,88,709,340,2.295043945,11.32961426,1003,329,2
2006,1,20,16,0,64,522,172,-0.120483398,8.873071289,1003,327,2
2006,1,20,17,0,15,85,18,-1.743988037,7.22008667,1003,327,2
2006,1,20,18,0,0,0,0,-2.69317627,6.252801514,1004,327,3
2006,1,20,19,0,0,0,0,-3.406646729,5.525170898,1004,329,3
2006,1,20,20,0,0,0,0,-3.921386719,4.999841309,1004,329,3
2006,1,20,21,0,0,0,0,-4.416290283,4.494561768,1005,329,3
2006,1,20,22,0,0,0,0,-4.875946045,4.025170898,1004,330,3
2006,1,20,23,0,0,0,0,-5.256744385,3.63616333,1004,331,3
2006,1,21,0,0,0,0,0,-5.530670166,3.356195068,1004,332,2
2006,1,21,1,0,0,0,0,-5.74887085,3.133172607,1004,329,2
2006,1,21,2,0,0,0,0,-5.915924072,2.962426758,1003,324,2
2006,1,21,3,0,0,0,0,-6.047119141,2.828363037,1003,320,2
2006,1,21,4,0,0,0,0,-6.144897461,2.728295898,1003,317,2
2006,1,21,5,0,0,0,0,-6.254669189,2.615930176,1003,316,2
2006,1,21,6,0,0,0,0,-6.431488037,2.434960938,1003,315,2
2006,1,21,7,0,0,0,0,-5.569366455,3.31673584,1004,316,2
2006,1,21,8,0,47,369,97,-2.681610107,6.264459229,1004,317,2
2006,1,21,9,0,119,70,140,-0.440429688,8.547235107,1004,312,1
2006,1,21,10,0,175,278,294,1.89251709,10.92028198,1003,316,2
2006,1,21,11,0,200,393,402,3.479614258,12.53331909,1003,317,2
2006,1,21,12,0,241,288,400,4.521759033,13.59212646,1002,318,2
2006,1,21,13,0,227,323,400,4.748931885,13.82286987,1002,319,3
2006,1,21,14,0,210,145,278,4.394439697,13.462854,1001,317,2
2006,1,21,15,0,151,111,192,3.179077148,12.22826538,1001,313,2
2006,1,21,16,0,81,83,99,0.791320801,9.80111084,1001,307,2
2006,1,21,17,0,19,0,19,-1.359924316,7.611779785,1001,311,2
2006,1,21,18,0,0,0,0,-2.234283447,6.720941162,1002,318,3
2006,1,21,19,0,0,0,0,-2.97366333,5.9671875,1002,323,3
2006,1,21,20,0,0,0,0,-3.446563721,5.484796143,1003,323,2
2006,1,21,21,0,0,0,0,-3.819152832,5.104577637,1003,322,3
2006,1,21,22,0,0,0,0,-4.199035645,4.716790771,1003,323,3
2006,1,21,23,0,0,0,0,-4.553894043,4.354699707,1002,321,3
2006,1,22,0,0,0,0,0,-4.976013184,3.923699951,1002,319,3
2006,1,22,1,0,0,0,0,-5.31137085,3.581048584,1002,318,3
2006,1,22,2,0,0,0,0,-5.525543213,3.362176514,1001,319,3
2006,1,22,3,0,0,0,0,-5.678527832,3.205865479,1001,321,3
2006,1,22,4,0,0,0,0,-5.78125,3.100823975,1001,322,3
2006,1,22,5,0,0,0,0,-5.917053223,2.961877441,1001,323,3
2006,1,22,6,0,0,0,0,-6.138031006,2.73571167,1002,326,2
2006,1,22,7,0,0,0,0,-5.336669922,3.554986572,1002,330,2
2006,1,22,8,0,51,353,100,-2.261566162,6.692926025,1003,344,1
2006,1,22,9,0,87,623,273,0.894775391,9.905877686,1003,19,0
2006,1,22,10,0,106,749,427,4.277587891,13.343927,1003,67,1
2006,1,22,11,0,116,810,533,6.520904541,15.62215576,1002,84,1
2006,1,22,12,0,120,833,580,7.635772705,16.75411377,1002,83,0
2006,1,22,13,0,119,825,563,7.86529541,16.987146,1001,46,0
2006,1,22,14,0,111,785,483,7.262512207,16.37523804,1001,357,0
2006,1,22,15,0,97,696,350,5.834106445,14.92495117,1001,329,1
2006,1,22,16,0,71,512,181,2.806304932,11.84935913,1002,321,2
2006,1,22,17,0,18,89,22,0.666320801,9.673699951,1002,327,2
2006,1,22,18,0,0,0,0,-0.243499756,8.747979736,1002,337,2
2006,1,22,19,0,0,0,0,-1.156005859,7.818994141,1003,352,2
2006,1,22,20,0,0,0,0,-2.015808105,6.943200684,1003,13,1
2006,1,22,21,0,0,0,0,-2.860137939,6.082543945,1004,59,1
2006,1,22,22,0,0,0,0,-3.721038818,5.204400635,1004,84,1
2006,1,22,23,0,0,0,0,-4.608062744,4.298944092,1004,93,2
2006,1,23,0,0,0,0,0,-5.378753662,3.511621094,1004,102,2
2006,1,23,1,0,0,0,0,-5.826843262,3.053674316,1003,109,2
2006,1,23,2,0,0,0,0,-6.125488281,2.7484375,1002,110,2
2006,1,23,3,0,0,0,0,-6.358459473,2.510095215,1002,110,2
2006,1,23,4,0,0,0,0,-6.524108887,2.340570068,1002,115,1
2006,1,23,5,0,0,0,0,-6.673278809,2.18782959,1002,122,1
2006,1,23,6,0,0,0,0,-6.824432373,2.032952881,1003,122,1
2006,1,23,7,0,0,0,0,-5.728271484,3.154504395,1003,129,0
2006,1,23,8,0,52,364,103,-1.899475098,7.061517334,1004,144,0
2006,1,23,9,0,87,629,277,0.926025391,9.937463379,1004,175,0
2006,1,23,10,0,155,418,335,4.190917969,13.25582275,1004,201,0
2006,1,23,11,0,116,809,534,6.937011719,16.04464111,1002,201,0
2006,1,23,12,0,119,829,580,8.156768799,17.28301392,1002,205,0
2006,1,23,13,0,118,818,561,8.249725342,17.37749634,1001,216,0
2006,1,23,14,0,110,775,481,7.648712158,16.76738892,1000,218,0
2006,1,23,15,0,96,684,347,6.167175293,15.26333008,1000,213,0
2006,1,23,16,0,70,502,180,3.034240723,12.08129272,1000,184,0
2006,1,23,17,0,19,93,23,0.700805664,9.70925293,1000,124,0
2006,1,23,18,0,0,0,0,-0.274597168,8.716882324,1000,111,1
2006,1,23,19,0,0,0,0,-0.939178467,8.040429688,1000,114,2
2006,1,23,20,0,0,0,0,-1.422454834,7.548425293,999,116,2
2006,1,23,21,0,0,0,0,-1.923950195,7.037652588,999,116,3
2006,1,23,22,0,0,0,0,-2.428253174,6.523919678,999,119,3
2006,1,23,23,0,0,0,0,-2.887145996,6.056176758,999,123,3
2006,1,24,0,0,0,0,0,-3.263092041,5.672937012,998,127,3
2006,1,24,1,0,0,0,0,-3.495941162,5.435571289,998,128,3
2006,1,24,2,0,0,0,0,-3.582214355,5.347650146,998,127,3
2006,1,24,3,0,0,0,0,-3.552734375,5.377832031,997,128,3
2006,1,24,4,0,0,0,0,-3.457611084,5.474938965,997,128,3
2006,1,24,5,0,0,0,0,-3.316894531,5.618432617,997,127,3
2006,1,24,6,0,0,0,0,-3.191986084,5.745874023,997,126,3
2006,1,24,7,0,0,0,0,-1.924926758,7.037255859,997,123,3
2006,1,24,8,0,39,0,39,1.571472168,10.59508667,997,121,2
2006,1,24,9,0,116,27,125,4.161560059,13.22695313,997,123,2
2006,1,24,10,0,188,90,227,6.858734131,15.96578369,997,131,1
2006,1,24,11,0,235,96,285,9.111633301,18.25283203,997,141,1
2006,1,24,12,0,251,264,399,10.42684937,19.58791504,996,150,1
2006,1,24,13,0,118,828,569,10.80981445,19.97670898,995,153,1
2006,1,24,14,0,111,788,490,10.32312012,19.48275146,995,149,0
2006,1,24,15,0,97,701,356,8.822479248,17.95958862,994,144,0
2006,1,24,16,0,71,523,187,5.920654297,15.01375732,994,130,0
2006,1,24,17,0,21,110,26,3.569000244,12.62539063,995,113,1
2006,1,24,18,0,0,0,0,2.641540527,11.68306885,995,108,1
2006,1,24,19,0,0,0,0,1.778259277,10.80559692,995,110,2
2006,1,24,20,0,0,0,0,0.973297119,9.987115479,996,115,2
2006,1,24,21,0,0,0,0,0.170013428,9.170068359,996,121,2
2006,1,24,22,0,0,0,0,-0.649536133,8.33614502,996,129,2
2006,1,24,23,0,0,0,0,-1.395751953,7.576501465,995,137,2
2006,1,25,0,0,0,0,0,-2.029174805,6.931268311,996,146,2
2006,1,25,1,0,0,0,0,-2.389587402,6.564111328,996,155,2
2006,1,25,2,0,0,0,0,-2.707092285,6.240594482,995,169,2
2006,1,25,3,0,0,0,0,-3.140014648,5.79921875,995,186,2
2006,1,25,4,0,0,0,0,-3.609100342,5.320825195,995,201,2
2006,1,25,5,0,0,0,0,-4.075164795,4.845239258,995,215,2
2006,1,25,6,0,0,0,0,-4.509002686,4.402337646,996,228,2
2006,1,25,7,0,0,0,0,-3.632080078,5.29708252,996,235,1
2006,1,25,8,0,52,372,106,-0.329711914,8.661340332,997,232,1
2006,1,25,9,0,86,631,280,2.175537109,11.20900879,997,225,1
2006,1,25,10,0,104,750,432,4.715820313,13.78978882,998,225,1
2006,1,25,11,0,103,757,501,6.256774902,15.35460815,998,230,1
2006,1,25,12,0,163,607,505,7.119689941,16.23079834,997,236,1
2006,1,25,13,0,226,368,428,7.431030273,16.54692993,996,242,2
2006,1,25,14,0,200,320,356,7.103546143,16.21453247,996,250,2
2006,1,25,15,0,102,565,314,6.068054199,15.16326294,996,257,2
2006,1,25,16,0,83,24,89,3.573730469,12.63012085,995,263,2
2006,1,25,17,0,21,115,27,1.337890625,10.3578125,996,265,2
2006,1,25,18,0,0,0,0,0.201629639,9.202142334,996,264,2
2006,1,25,19,0,0,0,0,-0.845092773,8.136834717,997,265,2
2006,1,25,20,0,0,0,0,-1.745880127,7.219445801,998,266,2
2006,1,25,21,0,0,0,0,-2.3644104,6.589105225,998,267,2
2006,1,25,22,0,0,0,0,-2.707733154,6.239007568,999,269,2
2006,1,25,23,0,0,0,0,-3.043701172,5.896295166,1000,273,2
2006,1,26,0,0,0,0,0,-3.308380127,5.626275635,1000,278,2
2006,1,26,1,0,0,0,0,-3.373657227,5.559594727,1001,274,1
2006,1,26,2,0,0,0,0,-3.415008545,5.517480469,1000,260,1
2006,1,26,3,0,0,0,0,-3.383392334,5.549737549,1000,243,1
2006,1,26,4,0,0,0,0,-3.272094727,5.663293457,1000,233,1
2006,1,26,5,0,0,0,0,-2.682220459,6.264611816,1001,226,1
2006,1,26,6,0,0,0,0,-2.194488525,6.761712646,1001,216,1
2006,1,26,7,0,0,0,0,-1.542297363,7.426019287,1001,208,1
2006,1,26,8,0,9,0,9,0.124664307,9.122735596,1002,205,1
2006,1,26,9,0,78,0,78,1.386627197,10.40615234,1002,210,1
2006,1,26,10,0,177,38,194,2.538024902,11.57659302,1002,215,1
2006,1,26,11,0,242,141,317,3.137237549,12.18557129,1002,225,1
2006,1,26,12,0,263,130,337,3.950195313,13.01165161,1001,247,1
2006,1,26,13,0,199,13,206,4.465057373,13.53469238,1001,272,1
2006,1,26,14,0,142,0,142,3.814178467,12.87355957,1001,292,2
2006,1,26,15,0,148,33,161,2.673919678,11.71489868,1001,303,2
2006,1,26,16,0,89,91,110,1.339111328,10.35802612,1001,307,3
2006,1,26,17,0,14,0,14,0.043762207,9.040490723,1001,308,3
2006,1,26,18,0,0,0,0,-0.743469238,8.239343262,1001,307,3
2006,1,26,19,0,0,0,0,-1.495788574,7.47322998,1002,305,3
2006,1,26,20,0,0,0,0,-2.0440979,6.91451416,1003,305,3
2006,1,26,21,0,0,0,0,-2.447174072,6.503533936,1004,310,3
2006,1,26,22,0,0,0,0,-2.769256592,6.175134277,1004,314,3
2006,1,26,23,0,0,0,0,-3.514953613,5.414575195,1004,317,3
2006,1,27,0,0,0,0,0,-4.542205811,4.366143799,1004,318,2
2006,1,27,1,0,0,0,0,-5.202178955,3.692041016,1004,316,2
2006,1,27,2,0,0,0,0,-5.676940918,3.206842041,1003,312,2
2006,1,27,3,0,0,0,0,-6.03894043,2.836755371,1003,306,2
2006,1,27,4,0,0,0,0,-6.299682617,2.569848633,1003,298,2
2006,1,27,5,0,0,0,0,-6.480499268,2.384759521,1003,291,2
2006,1,27,6,0,0,0,0,-6.557373047,2.305932617,1004,283,2
2006,1,27,7,0,0,0,0,-5.318206787,3.573175049,1005,274,2
2006,1,27,8,0,54,54,62,-2.704925537,6.240441895,1005,262,1
2006,1,27,9,0,120,28,128,0.349975586,9.351251221,1005,263,1
2006,1,27,10,0,69,0,69,2.385406494,11.42095337,1006,274,1
2006,1,27,11,0,239,92,287,3.200683594,12.24953613,1005,277,1
2006,1,27,12,0,225,416,462,3.918792725,12.97918091,1005,285,1
2006,1,27,13,0,205,468,466,4.213562012,13.27874146,1004,290,2
2006,1,27,14,0,216,239,334,3.909759521,12.97017822,1004,298,2
2006,1,27,15,0,90,706,360,3.079528809,12.12661133,1004,306,2
2006,1,27,16,0,67,540,193,1.215087891,10.23153076,1003,309,2
2006,1,27,17,0,23,151,31,-0.45803833,8.529382324,1004,310,2
2006,1,27,18,0,0,0,0,-0.960174561,8.018212891,1004,313,2
2006,1,27,19,0,0,0,0,-1.698394775,7.266320801,1004,315,2
2006,1,27,20,0,0,0,0,-2.456268311,6.494104004,1004,316,2
2006,1,27,21,0,0,0,0,-3.040008545,5.89901123,1004,318,2
2006,1,27,22,0,0,0,0,-3.457580566,5.473016357,1005,321,1
2006,1,27,23,0,0,0,0,-3.57699585,5.351190186,1005,325,1
2006,1,28,0,0,0,0,0,-3.828918457,5.09407959,1005,327,1
2006,1,28,1,0,0,0,0,-4.224395752,4.690393066,1005,330,1
2006,1,28,2,0,0,0,0,-4.33026123,4.582269287,1005,335,1
2006,1,28,3,0,0,0,0,-4.423095703,4.48760376,1005,341,1
2006,1,28,4,0,0,0,0,-4.430664063,4.47979126,1005,329,0
2006,1,28,5,0,0,0,0,-4.5597229,4.348077393,1005,262,0
2006,1,28,6,0,0,0,0,-4.827087402,4.074914551,1005,221,1
2006,1,28,7,0,0,0,0,-3.82635498,5.096520996,1005,228,1
2006,1,28,8,0,51,0,51,-1.769866943,7.193261719,1005,222,0
2006,1,28,9,0,116,12,120,0.178894043,9.177148438,1006,235,0
2006,1,28,10,0,189,248,300,3.175720215,12.22408447,1006,249,1
2006,1,28,11,0,237,260,376,5.139892578,14.2194458,1005,260,1
2006,1,28,12,0,206,496,490,5.998413086,15.09139404,1004,265,2
2006,1,28,13,0,194,511,481,6.058837891,15.15282593,1004,266,2
2006,1,28,14,0,204,331,368,5.50692749,14.59246216,1003,264,2
2006,1,28,15,0,140,378,286,4.396209717,13.46450195,1003,262,1
2006,1,28,16,0,89,33,97,2.787658691,11.83022461,1003,266,1
2006,1,28,17,0,22,64,26,1.280944824,10.29854736,1003,265,1
2006,1,28,18,0,0,0,0,0.772888184,9.78182373,1003,257,1
2006,1,28,19,0,0,0,0,0.350158691,9.351800537,1003,242,1
2006,1,28,20,0,0,0,0,-0.022399902,8.972741699,1003,232,1
2006,1,28,21,0,0,0,0,-0.265716553,8.725152588,1003,228,1
2006,1,28,22,0,0,0,0,-0.310546875,8.679559326,1003,227,2
2006,1,28,23,0,0,0,0,-0.266296387,8.724603271,1003,228,1
2006,1,29,0,0,0,0,0,-0.24319458,8.748101807,1003,227,1
2006,1,29,1,0,0,0,0,-0.247894287,8.743341064,1003,230,1
2006,1,29,2,0,0,0,0,-0.182495117,8.809899902,1003,239,1
2006,1,29,3,0,0,0,0,-0.085296631,8.908898926,1003,247,1
2006,1,29,4,0,0,0,0,0.029022217,9.025231934,1003,253,1
2006,1,29,5,0,0,0,0,0.050140381,9.046685791,1003,247,0
2006,1,29,6,0,0,0,0,0.015930176,9.011895752,1003,234,0
2006,1,29,7,0,0,0,0,0.571166992,9.57668457,1003,247,0
2006,1,29,8,0,46,0,46,2.308502197,11.34304199,1004,269,0
2006,1,29,9,0,80,635,282,4.179077148,13.24370728,1004,264,0
2006,1,29,10,0,96,747,433,6.267333984,15.36446533,1004,248,0
2006,1,29,11,0,105,802,537,7.368560791,16.48265991,1003,236,0
2006,1,29,12,0,228,420,471,8.075836182,17.20076904,1002,246,1
2006,1,29,13,0,107,815,568,8.38470459,17.51439819,1002,265,1
2006,1,29,14,0,101,779,491,8.124572754,17.25036011,1001,280,1
2006,1,29,15,0,89,700,362,7.138580322,16.24944458,1001,294,1
2006,1,29,16,0,67,542,198,4.932495117,14.00939331,1001,306,2
2006,1,29,17,0,25,169,36,2.711669922,11.75322876,1002,312,2
2006,1,29,18,0,0,0,0,1.837402344,10.86452637,1002,317,2
2006,1,29,19,0,0,0,0,1.067230225,10.08138428,1002,321,2
2006,1,29,20,0,0,0,0,0.431060791,9.434320068,1002,323,2
2006,1,29,21,0,0,0,0,-0.153381348,8.839715576,1002,324,2
2006,1,29,22,0,0,0,0,-0.679046631,8.304833984,1002,322,1
2006,1,29,23,0,0,0,0,-1.114624023,7.861444092,1002,313,1
2006,1,30,0,0,0,0,0,-1.487701416,7.481591797,1001,302,1
2006,1,30,1,0,0,0,0,-1.861572266,7.100823975,1001,293,2
2006,1,30,2,0,0,0,0,-2.239624023,6.715692139,1001,289,2
2006,1,30,3,0,0,0,0,-2.619415283,6.32857666,1001,289,2
2006,1,30,4,0,0,0,0,-3.014221191,5.926019287,1001,291,3
2006,1,30,5,0,0,0,0,-3.442321777,5.489312744,1002,294,3
2006,1,30,6,0,0,0,0,-3.708862305,5.217279053,1002,295,2
2006,1,30,7,0,0,0,0,-2.624786377,6.322869873,1002,292,2
2006,1,30,8,0,57,78,69,-1.266784668,7.70635376,1002,280,1
2006,1,30,9,0,60,0,60,-0.000305176,8.995507813,1002,264,1
2006,1,30,10,0,142,524,380,1.628143311,10.65178833,1002,253,1
2006,1,30,11,0,213,405,433,3.844329834,12.90410767,1001,254,2
2006,1,30,12,0,267,96,323,5.551635742,14.63826904,1000,257,2
2006,1,30,13,0,226,412,460,6.732299805,15.8371521,999,255,2
2006,1,30,14,0,192,412,400,6.939117432,16.04729614,998,254,2
2006,1,30,15,0,168,99,207,5.573730469,14.66106567,998,256,2
2006,1,30,16,0,48,0,48,4.088684082,13.152948,997,260,2
2006,1,30,17,0,9,0,9,3.066741943,12.11470947,997,267,3
2006,1,30,18,0,0,0,0,2.262115479,11.29702148,997,278,3
2006,1,30,19,0,0,0,0,1.214324951,10.23174438,998,286,3
2006,1,30,20,0,0,0,0,0.297729492,9.299493408,998,290,3
2006,1,30,21,0,0,0,0,-0.332977295,8.657678223,999,294,3
2006,1,30,22,0,0,0,0,-0.726745605,8.256890869,999,301,3
2006,1,30,23,0,0,0,0,-1.08404541,7.89309082,999,307,3
2006,1,31,0,0,0,0,0,-1.188171387,7.787011719,999,311,3
2006,1,31,1,0,0,0,0,-1.190002441,7.785180664,999,314,3
2006,1,31,2,0,0,0,0,-1.437133789,7.533563232,999,316,2
2006,1,31,3,0,0,0,0,-1.962432861,6.998681641,998,311,2
2006,1,31,4,0,0,0,0,-2.385894775,6.567132568,999,305,2
2006,1,31,5,0,0,0,0,-2.666595459,6.280908203,999,303,2
2006,1,31,6,0,0,0,0,-2.866424561,6.077050781,1000,307,2
2006,1,31,7,0,0,0,0,-2.716278076,6.229882813,1001,310,2
2006,1,31,8,0,52,434,121,-1.70489502,7.260400391,1001,305,2
2006,1,31,9,0,117,338,227,-0.916656494,8.06307373,1001,298,1
2006,1,31,10,0,98,697,417,-0.050231934,8.94487915,1001,298,1
2006,1,31,11,0,210,426,443,0.838012695,9.848504639,1001,302,1
2006,1,31,12,0,191,550,513,1.836151123,10.8635498,1000,308,1
2006,1,31,13,0,191,534,497,2.45980835,11.4973999,1000,320,2
2006,1,31,14,0,201,379,394,2.361175537,11.39718018,1000,328,2
2006,1,31,15,0,125,493,321,1.802764893,10.82958374,1000,330,1
2009,1,31,16,0,70,603,220,7.392822266,16.50808105,997,313,2
2009,1,31,17,0,29,223,44,4.384674072,13.45360718,997,313,3
2009,1,31,18,0,0,0,0,3.176818848,12.2265564,997,317,3
2009,1,31,19,0,0,0,0,2.095245361,11.12737427,998,321,2
2009,1,31,20,0,0,0,0,1.166778564,10.18334351,998,324,2
2009,1,31,21,0,0,0,0,0.402770996,9.406335449,998,323,2
2009,1,31,22,0,0,0,0,-0.217041016,8.775811768,998,319,2
2009,1,31,23,0,0,0,0,-0.72076416,8.26317749,998,320,2
2009,2,1,0,0,0,0,0,-1.19039917,7.785089111,998,323,2
2009,2,1,1,0,0,0,0,-1.53427124,7.435021973,997,320,2
2009,2,1,2,0,0,0,0,-1.746276855,7.219140625,997,317,2
2009,2,1,3,0,0,0,0,-1.852111816,7.111291504,997,320,2
2009,2,1,4,0,0,0,0,-1.921417236,7.04052124,998,322,2
2009,2,1,5,0,0,0,0,-2.046569824,6.912896729,999,323,3
2009,2,1,6,0,0,0,0,-2.265167236,6.690057373,999,324,3
2009,2,1,7,0,0,0,0,-0.698669434,8.285211182,1000,328,2
2009,2,1,8,0,59,37,65,3.250610352,12.30095825,1001,332,2
2009,2,1,9,0,82,702,314,6.541229248,15.64293823,1001,328,1
2009,2,1,10,0,98,812,473,10.2098999,19.3671814,1001,328,1
2009,2,1,11,0,107,866,584,12.35848999,21.54830322,1001,326,0
2009,2,1,12,0,111,885,633,13.41848755,22.6244751,1000,325,0
2009,2,1,13,0,109,877,616,13.60748291,22.81636963,1000,330,0
2009,2,1,14,0,103,841,535,13.0123291,22.21218262,999,336,1
2009,2,1,15,0,91,763,399,11.46185303,20.63817749,999,340,1
2009,2,1,16,0,71,605,224,7.925506592,17.04848633,1000,334,1
2009,2,1,17,0,30,233,47,4.872070313,13.94823608,1000,335,1
2009,2,1,18,0,0,0,0,3.694549561,12.75209961,1000,344,1
2009,2,1,19,0,0,0,0,2.779266357,11.82207642,1000,359,1
2009,2,1,20,0,0,0,0,2.081054688,11.11242065,1001,16,1
2009,2,1,21,0,0,0,0,1.516540527,10.53850708,1001,41,1
2009,2,1,22,0,0,0,0,1.076934814,10.09157715,1001,79,1
2009,2,1,23,0,0,0,0,0.680084229,9.68795166,1001,114,1
2009,2,2,0,0,0,0,0,0.295349121,9.296594238,1001,133,1
